	uri	Average_salary_full_professors	Average_salary_associate_professors	Average_salary_assistant_professors	Average_salary_all_ranks	Average_compensation_full_professor	Average_compensation_associate_professors	Average_compensation_assistant_professors	Average_compensation_all_ranks	Number_of_full_professors	Number_of_associate_professors	Number_of_assistant_professors	Number_of_instructors	Number_of_faculty_all_ranks	FICE	College_name	State	label_salary	label_comp	label	corr_feat
660	http://dbpedia.org/resource/Texas_Tech_University	610.0	429.0	363.0	468.0	762.0	550.0	472.0	595.0	270.0	216.0	220.0	14.0	742.0	3644.0	Texas Tech University	TX	medium	high	I	IIA
661	http://dbpedia.org/resource/Texas_Wesleyan_University	456.0	536.0	298.0	439.0	570.0	656.0	370.0	544.0	42.0	30.0	15.0	9.0	96.0	3645.0	Texas Wesleyan University	TX	medium	medium	IIB	IIB
662	http://dbpedia.org/resource/Texas_Woman's_University	499.0	401.0	342.0	396.0	623.0	507.0	438.0	501.0	93.0	107.0	101.0	40.0	353.0	3646.0	Texas Woman's University	TX	medium	medium	I	I
663	http://dbpedia.org/resource/The_Catholic_University_of_America	611.0	449.0	385.0	482.0	718.0	533.0	459.0	570.0	123.0	141.0	104.0	6.0	374.0	1437.0	Catholic University of America	DC	medium	medium	I	IIB
664	http://dbpedia.org/resource/The_College_of_New_Jersey	644.0	524.0	422.0	525.0	845.0	691.0	557.0	690.0	108.0	81.0	123.0	1.0	313.0	2642.0	Trenton State College	NJ	high	high	IIB	IIB
665	http://dbpedia.org/resource/The_College_of_Saint_Rose	456.0	408.0	329.0	374.0	534.0	503.0	403.0	455.0	19.0	50.0	46.0	14.0	129.0	2705.0	College of Saint Rose	NY	medium	medium	IIA	IIA
666	http://dbpedia.org/resource/The_College_of_St._Scholastica	461.0	374.0	327.0	345.0	568.0	466.0	421.0	436.0	14.0	31.0	50.0	18.0	119.0	2343.0	College of St. Scholastica	MN	low	low	IIB	IIA
667	http://dbpedia.org/resource/The_Evergreen_State_College				430.0				541.0	0.0	0.0	0.0	0.0	154.0	8155.0	Evergreen State College	WA	medium	medium	IIB	I
668	http://dbpedia.org/resource/Thiel_College	408.0	342.0	287.0	369.0	534.0	443.0	376.0	481.0	33.0	14.0	10.0	1.0	58.0	3376.0	Thiel College	PA	medium	medium	IIB	
669	http://dbpedia.org/resource/Thomas_College		338.0	297.0	318.0		404.0	341.0	374.0	2.0	7.0	8.0	0.0	17.0	2052.0	Thomas College	ME	low	low	IIB	IIB
670	http://dbpedia.org/resource/Thomas_Jefferson_University		505.0	428.0	441.0		678.0	558.0	578.0	5.0	9.0	24.0	18.0	59.0	3278.0	Thomas Jefferson University	PA	medium	medium	IIA	IIB
671	http://dbpedia.org/resource/Thomas_More_College_(Kentucky)	352.0	324.0	277.0	312.0	432.0	394.0	345.0	382.0	12.0	30.0	18.0	1.0	62.0	2001.0	Thomas More College	KY	low	low	IIB	IIA
672	http://dbpedia.org/resource/Tiffin_University	485.0	379.0	334.0	379.0	593.0	470.0	410.0	466.0	6.0	7.0	14.0	0.0	27.0	3121.0	Tiffin University	OH	medium	medium	IIB	
673	http://dbpedia.org/resource/Tougaloo_College	300.0	267.0	244.0	262.0	370.0	327.0	289.0	318.0	17.0	22.0	18.0	9.0	66.0	2439.0	Tougaloo College	MS	low	low	IIB	IIB
674	http://dbpedia.org/resource/Towson_University	531.0	433.0	388.0	439.0	692.0	565.0	505.0	573.0	141.0	136.0	169.0	25.0	471.0	2099.0	Towson State University	MD	medium	medium	IIA	IIA
675	http://dbpedia.org/resource/Transylvania_University	447.0	393.0	318.0	384.0	627.0	526.0	424.0	521.0	18.0	25.0	18.0	2.0	63.0	1987.0	Transylvania University	KY	medium	medium	IIB	IIB
676	http://dbpedia.org/resource/Trine_University	395.0	324.0	291.0	340.0	485.0	395.0	356.0	415.0	23.0	28.0	10.0	3.0	64.0	1839.0	Tri-State University	IN	low	low	IIB	I
677	http://dbpedia.org/resource/Trinity_College_(Connecticut)	581.5	403.0	326.0	406.6666666666667	718.5	497.0	396.6666666666667	498.6666666666667	24.666666666666668	24.0	22.0	1.3333333333333333	74.66666666666667	1414.0	Trinity College	CT	high	low	IIB	IIA
678	http://dbpedia.org/resource/Trinity_University_College	696.0	477.0	389.0	548.0	860.0	610.0	497.0	686.0	95.0	61.0	57.0	3.0	216.0	3647.0	Trinity University	TX	high	high	IIA	IIA
679	http://dbpedia.org/resource/Troy_University	462.0	385.0	322.0	350.0	560.0	467.0	392.0	426.0	25.0	59.0	100.0	19.0	204.0	1047.0	Troy State University	AL	medium	low	IIA	IIB
680	http://dbpedia.org/resource/Tufts_University	735.0	549.0	447.0	592.0	964.0	710.0	607.0	777.0	148.0	157.0	98.0	2.0	405.0	2219.0	Tufts University	MA	high	high	I	IIB
681	http://dbpedia.org/resource/Tulane_University	713.0	514.0	418.0	564.0	876.0	646.0	514.0	699.0	172.0	166.0	115.0	3.0	456.0	2029.0	Tulane University	LA	high	high	I	I
682	http://dbpedia.org/resource/Tusculum_College	353.0	327.0	290.0	314.0	426.0	396.0	340.0	373.0	6.0	7.0	14.0	0.0	27.0	3527.0	Tusculum College	TN	low	low	IIB	I
683	http://dbpedia.org/resource/Tuskegee_University	410.0	352.0	306.0	327.0	487.0	415.0	362.0	387.0	57.0	65.0	85.0	45.0	254.0	1050.0	Tuskegee University	AL	low	low	IIA	IIB
684	http://dbpedia.org/resource/Union_College	414.0	362.6666666666667	308.6666666666667	359.0	527.3333333333334	463.0	379.6666666666667	452.0	29.666666666666668	28.0	23.0	6.333333333333333	87.0	1988.0	Union College	KY	low	low	IIB	IIB
685	http://dbpedia.org/resource/Union_University	396.0	361.0	318.0	332.0	496.0	454.0	396.0	414.0	18.0	22.0	52.0	20.0	112.0	3528.0	Union University	TN	low	low	IIB	IIA
686	http://dbpedia.org/resource/United_States_Naval_Academy	595.0	455.0	377.0	492.0	721.0	556.0	466.0	600.0	125.0	100.0	67.0	7.0	299.0	2101.0	U. S. Naval Academy	MD	medium	high	IIB	IIB
687	http://dbpedia.org/resource/Unity_College_Northampton	355.0	261.0	261.0	285.0	418.0	313.0	313.0	340.0	8.0	7.0	16.0	0.0	31.0	6858.0	Unity College	ME	low	low	IIB	IIB
688	http://dbpedia.org/resource/University_at_Albany,_SUNY	732.0	526.0	407.0	576.0	934.0	679.0	524.0	739.0	260.0	217.0	125.0	0.0	638.0	2835.0	SUNY at Albany	NY	high	high	I	IIB
689	http://dbpedia.org/resource/University_at_Buffalo,_The_State_University_of_New_York	762.0	548.0	423.0	601.0	970.0	704.0	534.0	767.0	400.0	338.0	218.0	9.0	982.0	9554.0	SUNY at Buffalo	NY	high	high	I	
690	http://dbpedia.org/resource/University_of_Alabama	605.0	447.0	382.0	463.0	746.0	563.0	483.0	580.0	267.0	206.0	206.0	76.0	762.0	1051.0	University of Alabama	AL	medium	medium	I	
691	http://dbpedia.org/resource/University_of_Alabama_at_Birmingham	633.0	445.0	366.0	461.0	786.0	569.0	475.0	587.0	106.0	163.0	107.0	19.0	406.0	1052.0	University of Alabama at Birmingham	AL	medium	medium	I	IIB
692	http://dbpedia.org/resource/University_of_Alabama_in_Huntsville	636.0	443.0	375.0	451.0	771.0	540.0	455.0	548.0	72.0	87.0	98.0	7.0	282.0	1055.0	University of Alabama in Huntsville	AL	medium	medium	IIA	IIA
693	http://dbpedia.org/resource/University_of_Alaska_Anchorage	612.0	507.0	414.0	498.0	825.0	681.0	557.0	670.0	115.0	124.0	101.0	21.0	392.0	11462.0	University of Alaska-Anchorage	AK	medium	high	IIA	IIA
694	http://dbpedia.org/resource/University_of_Alaska_Fairbanks	686.0	560.0	432.0	508.0	914.0	753.0	572.0	677.0	74.0	125.0	118.0	40.0	404.0	1063.0	University of Alaska-Fairbanks	AK	high	high	I	
695	http://dbpedia.org/resource/University_of_Alaska_Southeast	533.0	494.0	329.0	415.0	716.0	663.0	442.0	559.0	9.0	26.0	20.0	9.0	70.0	1065.0	University of Alaska-Southeast	AK	medium	medium	IIA	IIA
696	http://dbpedia.org/resource/University_of_Arizona	648.0	462.0	411.0	537.0	771.0	561.0	498.0	645.0	647.0	377.0	272.0	2.0	1349.0	1083.0	University of Arizona	AZ	high	high	I	I
697	http://dbpedia.org/resource/University_of_Arkansas	563.0	436.0	379.0	452.0	686.0	531.0	461.0	550.0	314.0	198.0	225.0	54.0	806.0	1108.0	University of Arkansas-Fayetteville	AR	medium	medium	I	IIB
698	http://dbpedia.org/resource/University_of_Arkansas_at_Little_Rock	536.0	416.0	372.0	415.0	651.0	506.0	450.0	504.0	128.0	117.0	72.0	63.0	398.0	1101.0	University of Arkansas at Little Rock	AR	medium	medium	IIA	IIA
699	http://dbpedia.org/resource/University_of_Arkansas_at_Monticello	453.0	363.0	330.0	349.0	561.0	448.0	402.0	428.0	23.0	24.0	48.0	22.0	117.0	1085.0	University of Arkansas at Monticello	AR	low	low	IIB	IIB
700	http://dbpedia.org/resource/University_of_Arkansas_at_Pine_Bluff	406.0	366.0	332.0	335.0	505.0	457.0	415.0	419.0	40.0	33.0	71.0	46.0	192.0	1086.0	University of Arkansas at Pine Bluff	AR	low	low	IIB	IIA
701	http://dbpedia.org/resource/University_of_Baltimore	680.0	560.0	490.0	582.0	833.0	693.0	612.0	719.0	62.0	50.0	54.0	0.0	166.0	2102.0	University of Baltimore	MD	high	high	IIA	I
702	http://dbpedia.org/resource/University_of_Bridgeport	505.0	437.0	360.0	434.0	644.0	551.0	463.0	553.0	32.0	29.0	26.0	1.0	90.0	1416.0	University of Bridgeport	CT	medium	medium	IIA	IIA
703	http://dbpedia.org/resource/University_of_California,_Berkeley	764.0	513.0	433.0	650.0	939.0	631.0	533.0	799.0	834.0	229.0	209.0	0.0	1346.0	1312.0	University of California-Berkeley	CA	high	high	I	I
704	http://dbpedia.org/resource/University_of_California,_Davis	683.0	478.0	404.0	561.0	840.0	588.0	496.0	689.0	535.0	190.0	234.0	0.0	1072.0	1313.0	University of California-Davis	CA	high	high	I	IIB
705	http://dbpedia.org/resource/University_of_California,_Irvine	708.0	488.0	423.0	574.0	870.0	599.0	520.0	705.0	319.0	161.0	138.0	0.0	673.0	1314.0	University of California-Irvine	CA	high	high	I	IIA
706	http://dbpedia.org/resource/University_of_California,_Los_Angeles	741.0	497.0	421.0	609.0	910.0	611.0	517.0	748.0	817.0	267.0	298.0	0.0	1499.0	1315.0	University of California-Los Angeles	CA	high	high	I	I
707	http://dbpedia.org/resource/University_of_California,_Riverside	670.0	461.0	390.0	514.0	824.0	567.0	479.0	632.0	183.0	80.0	140.0	0.0	441.0	1316.0	University of California-Riverside	CA	high	high	I	I
708	http://dbpedia.org/resource/University_of_California,_San_Diego	723.0	487.0	401.0	595.0	888.0	598.0	493.0	732.0	405.0	147.0	130.0	0.0	734.0	1317.0	University of California-San Diego	CA	high	high	I	IIB
709	http://dbpedia.org/resource/University_of_California,_San_Francisco	624.0	449.0	380.0	520.0	767.0	552.0	467.0	639.0	154.0	83.0	74.0	0.0	314.0	1319.0	University of California-San Francisco	CA	high	high	I	I
710	http://dbpedia.org/resource/University_of_California,_Santa_Barbara	712.0	473.0	401.0	578.0	875.0	581.0	493.0	711.0	371.0	125.0	145.0	0.0	694.0	1320.0	University of California-Santa Barbara	CA	high	high	I	IIB
711	http://dbpedia.org/resource/University_of_California,_Santa_Cruz	677.0	464.0	391.0	537.0	832.0	570.0	481.0	660.0	186.0	93.0	92.0	0.0	413.0	1321.0	University of California-Santa Cruz	CA	high	high	I	I
712	http://dbpedia.org/resource/University_of_Central_Arkansas	521.0	416.0	339.0	395.0	632.0	507.0	416.0	482.0	93.0	89.0	82.0	76.0	340.0	1092.0	University of Central Arkansas	AR	medium	medium	IIA	IIA
713	http://dbpedia.org/resource/University_of_Central_Oklahoma	503.0	442.0	384.0	416.0	606.0	536.0	469.0	505.0	108.0	57.0	166.0	58.0	389.0	3152.0	University of Central Okla.	OK	medium	medium	IIA	I
714	http://dbpedia.org/resource/University_of_Charleston	385.0	347.0	324.0	333.0	484.0	440.0	413.0	423.0	10.0	21.0	21.0	15.0	67.0	3818.0	University of Charleston	WV	low	low	IIB	I
715	http://dbpedia.org/resource/University_of_Chicago	894.0	586.0	515.0	742.0	1104.0	724.0	636.0	916.0	467.0	138.0	161.0	36.0	802.0	1774.0	University of Chicago	IL	high	high	I	IIA
716	http://dbpedia.org/resource/University_of_Colorado_Denver	596.0	453.0	408.0	467.0	726.0	561.0	508.0	576.0	106.0	108.0	119.0	35.0	368.0	6740.0	University of Colorado at Denver	CO	medium	medium	IIA	IIA
717	http://dbpedia.org/resource/University_of_Colorado_at_Boulder	652.0	494.0	421.0	528.0	797.0	615.0	519.0	649.0	457.0	301.0	227.0	93.0	1081.0	1370.0	University of Colorado- Boulder	CO	high	high	I	I
718	http://dbpedia.org/resource/University_of_Dallas	474.0	432.0	364.0	395.0	578.0	550.0	446.0	489.0	23.0	35.0	25.0	1.0	108.0	3651.0	University of Dallas	TX	medium	medium	IIA	IIB
719	http://dbpedia.org/resource/University_of_Dayton	590.0	479.0	392.0	482.0	765.0	616.0	495.0	618.0	123.0	159.0	130.0	7.0	419.0	3127.0	University of Dayton	OH	medium	high	IIA	IIB
720	http://dbpedia.org/resource/University_of_Delaware	723.0	531.0	422.0	556.0	922.0	693.0	554.0	721.0	341.0	319.0	217.0	65.0	953.0	1431.0	University of Delaware	DE	high	high	I	I
721	http://dbpedia.org/resource/University_of_Denver	623.0	479.0	430.0	509.0	756.0	588.0	525.0	620.0	142.0	106.0	101.0	6.0	378.0	1371.0	University of Denver	CO	high	high	I	IIB
722	http://dbpedia.org/resource/University_of_Dubuque	351.0	315.0	309.0	323.0	443.0	392.0	358.0	396.0	19.0	23.0	14.0	2.0	58.0	1891.0	University of Dubuque	IA	low	low	IIB	IIB
723	http://dbpedia.org/resource/University_of_Evansville	500.0	415.0	351.0	414.0	602.0	505.0	415.0	496.0	57.0	43.0	58.0	4.0	170.0	1795.0	University of Evansville	IN	medium	medium	IIA	IIA
724	http://dbpedia.org/resource/University_of_Findlay	417.0	370.0	301.0	330.0	526.0	470.0	369.0	413.0	18.0	29.0	51.0	7.0	115.0	3045.0	University of Findlay	OH	low	low	IIB	IIB
725	http://dbpedia.org/resource/University_of_Florida	613.0	430.0	399.0	501.0	790.0	567.0	527.0	653.0	981.0	721.0	510.0	49.0	2261.0	1535.0	University of Florida	FL	high	high	I	I
726	http://dbpedia.org/resource/University_of_Georgia	619.0	444.0	378.0	489.0	768.0	553.0	464.0	607.0	650.0	552.0	391.0	64.0	1658.0	1598.0	University of Georgia	GA	medium	high	I	IIA
727	http://dbpedia.org/resource/University_of_Great_Falls	361.0	305.0	258.0	299.0	459.0	367.0	312.0	364.0	10.0	19.0	7.0	7.0	43.0	2527.0	College of Great Falls	MT	low	low	IIB	
728	http://dbpedia.org/resource/University_of_Hartford	529.0	445.0	380.0	439.0	660.0	566.0	492.0	558.0	76.0	131.0	111.0	3.0	329.0	1422.0	University of Hartford	CT	medium	medium	IIA	IIA
729	http://dbpedia.org/resource/University_of_Hawaii%E2%80%93West_Oahu	513.0		396.0	449.0	654.0		512.0	576.0	8.0	4.0	8.0	0.0	20.0	21078.0	University of Hawaii-West Oahu	HI	medium	medium	IIB	IIB
730	http://dbpedia.org/resource/University_of_Hawaii_at_Hilo	576.0	461.0	414.0	467.0	731.0	591.0	534.0	598.0	43.0	47.0	37.0	14.0	141.0	29020.0	University of Hawaii at Hilo	HI	medium	high	IIB	I
731	http://dbpedia.org/resource/University_of_Houston	681.0	462.0	398.0	520.0	836.0	585.0	510.0	651.0	341.0	288.0	238.0	24.0	903.0	3652.0	University of Houston	TX	high	high	I	
732	http://dbpedia.org/resource/University_of_Houston%E2%80%93Downtown	503.0	404.0	336.0	365.0	628.0	507.0	429.0	463.0	20.0	53.0	44.0	1.0	153.0	12826.0	University of Houston-Downtown	TX	medium	medium	IIB	
733	http://dbpedia.org/resource/University_of_Houston%E2%80%93Victoria		389.0	319.0	355.0		498.0	411.0	456.0	5.0	11.0	11.0	2.0	29.0	13231.0	University of Houston-Victoria	TX	medium	medium	IIB	IIA
734	http://dbpedia.org/resource/University_of_Idaho	514.0	408.0	373.0	438.0	640.0	514.0	472.0	550.0	217.0	165.0	155.0	9.0	546.0	1626.0	University of Idaho	ID	medium	medium	I	IIA
735	http://dbpedia.org/resource/University_of_Illinois_School_of_Architecture	682.0	493.0	421.0	570.0	783.0	574.0	494.0	659.0	927.0	520.0	393.0	1.0	1868.0	1775.0	University of Illinois-Urbana	IL	high	high	I	IIB
736	http://dbpedia.org/resource/University_of_Illinois_at_Chicago	656.0	476.0	411.0	513.0	755.0	555.0	483.0	596.0	401.0	369.0	296.0	20.0	1135.0	1776.0	University of Illinois-Chicago	IL	high	high	I	IIA
737	http://dbpedia.org/resource/University_of_Illinois_at_Springfield	499.0	437.0	370.0	433.0	594.0	516.0	447.0	516.0	50.0	62.0	46.0	5.0	163.0	9333.0	Sangamon State University	IL	medium	medium	IIA	IIA
738	http://dbpedia.org/resource/University_of_Indianapolis	487.0	408.0	358.0	382.0	620.0	515.0	433.0	469.0	16.0	38.0	52.0	19.0	125.0	1804.0	University of Indianapolis	IN	medium	medium	IIA	IIA
739	http://dbpedia.org/resource/University_of_Iowa	706.0	509.0	432.0	579.0	872.0	643.0	549.0	723.0	486.0	308.0	260.0	10.0	1064.0	1892.0	University of Iowa	IA	high	high	I	IIB
740	http://dbpedia.org/resource/University_of_Kansas	579.0	422.0	367.0	485.0	714.0	529.0	458.0	603.0	474.0	297.0	204.0	6.0	981.0	1948.0	University of Kansas	KS	medium	high	I	I
741	http://dbpedia.org/resource/University_of_Kentucky	634.0	473.0	418.0	521.0	760.0	574.0	504.0	628.0	470.0	416.0	308.0	6.0	1200.0	1989.0	University of Kentucky	KY	high	high	I	I
742	http://dbpedia.org/resource/University_of_La_Verne	482.0	392.0	326.0	401.0	602.0	478.0	396.0	494.0	41.0	28.0	41.0	0.0	110.0	1216.0	University of La Verne	CA	medium	medium	IIA	IIA
743	http://dbpedia.org/resource/University_of_Louisiana_at_Lafayette	533.0	409.0	359.0	402.0	633.0	493.0	434.0	483.0	147.0	136.0	167.0	98.0	548.0	2031.0	University of Southwestern Louisiana	LA	medium	medium	I	I
744	http://dbpedia.org/resource/University_of_Louisville	584.0	442.0	368.0	476.0	715.0	547.0	449.0	584.0	276.0	208.0	169.0	12.0	674.0	1999.0	University of Louisville	KY	medium	medium	I	IIB
745	http://dbpedia.org/resource/University_of_Maine	574.0	436.0	366.0	449.0	716.0	552.0	463.0	566.0	122.0	197.0	102.0	19.0	452.0	2053.0	University of Maine at Orono	ME	medium	medium	I	IIA
746	http://dbpedia.org/resource/University_of_Maine_at_Farmington	464.0	348.0	292.0	385.0	594.0	448.0	377.0	496.0	47.0	26.0	13.0	14.0	101.0	2040.0	University of Maine at Farmington	ME	medium	medium	IIB	
747	http://dbpedia.org/resource/University_of_Maine_at_Fort_Kent	436.0	347.0	320.0	356.0	555.0	442.0	415.0	456.0	9.0	10.0	12.0	2.0	33.0	2041.0	University of Maine at Fort Kent	ME	medium	medium	IIB	IIB
748	http://dbpedia.org/resource/University_of_Maine_at_Machias	465.0	355.0	284.0	360.0	582.0	459.0	366.0	462.0	7.0	24.0	8.0	0.0	39.0	2055.0	University of Maine at Machias	ME	medium	medium	IIB	IIB
749	http://dbpedia.org/resource/University_of_Maine_at_Presque_Isle	439.0	354.0	302.0	343.0	562.0	453.0	389.0	440.0	15.0	19.0	25.0	4.0	67.0	2033.0	University of Maine at Presque Isl	ME	low	low	IIB	IIA
750	http://dbpedia.org/resource/University_of_Mary_Washington	475.0	397.0	325.0	401.0	602.0	507.0	421.0	513.0	59.0	43.0	48.0	0.0	157.0	3746.0	Mary Washington College	VA	medium	medium	IIB	I
751	http://dbpedia.org/resource/University_of_Maryland,_College_Park	703.0	487.0	406.0	539.0	865.0	608.0	505.0	669.0	535.0	388.0	163.0	133.0	1285.0	2103.0	University of Maryland-College Park	MD	high	high	I	IIB
752	http://dbpedia.org/resource/University_of_Massachusetts_Boston	656.0	543.0	445.0	549.0	813.0	679.0	563.0	686.0	154.0	186.0	100.0	1.0	473.0	2222.0	University of Massachusetts-Boston	MA	high	high	IIA	
753	http://dbpedia.org/resource/University_of_Memphis	558.0	425.0	376.0	443.0	674.0	522.0	464.0	542.0	264.0	194.0	193.0	71.0	722.0	3509.0	Memphis State University	TN	medium	medium	I	I
754	http://dbpedia.org/resource/University_of_Miami	693.0	510.0	408.0	513.0	895.0	654.0	514.0	659.0	291.0	200.0	147.0	20.0	769.0	1536.0	University of Miami	FL	high	high	I	I
755	http://dbpedia.org/resource/University_of_Michigan	777.0	577.0	460.0	605.0	955.0	731.0	595.0	760.0	850.0	419.0	472.0	9.0	1968.0	9092.0	University of Michigan-Ann Arbor	MI	high	high	I	IIB
756	http://dbpedia.org/resource/University_of_Michigan%E2%80%93Dearborn	552.0	452.0	408.0	451.0	701.0	583.0	531.0	582.0	70.0	66.0	51.0	0.0	219.0	2326.0	University of Michigan-Dearborn	MI	medium	medium	IIA	IIB
757	http://dbpedia.org/resource/University_of_Michigan%E2%80%93Flint	566.0	460.0	409.0	437.0	708.0	582.0	522.0	555.0	43.0	46.0	57.0	1.0	184.0	2327.0	University of Michigan-Flint	MI	medium	medium	IIA	IIB
758	http://dbpedia.org/resource/University_of_Minnesota	662.0	468.0	418.0	557.0	842.0	613.0	552.0	719.0	785.0	468.0	271.0	12.0	1538.0	3969.0	University of Minnesota-Twin Cities	MN	high	high	I	I
759	http://dbpedia.org/resource/University_of_Minnesota_Duluth	551.0	446.0	386.0	458.0	719.0	591.0	520.0	606.0	90.0	112.0	72.0	11.0	285.0	2388.0	University of Minnesota-Duluth	MN	medium	high	IIA	IIB
760	http://dbpedia.org/resource/University_of_Minnesota_Morris	533.0	399.0	334.0	389.0	697.0	534.0	457.0	522.0	27.0	23.0	45.0	17.0	112.0	2389.0	University of Minnesota-Morris	MN	medium	medium	IIB	IIB
761	http://dbpedia.org/resource/University_of_Mississippi	558.0	428.0	384.0	440.0	676.0	524.0	471.0	537.0	138.0	111.0	158.0	29.0	439.0	2440.0	University of Mississippi	MS	medium	medium	I	I
762	http://dbpedia.org/resource/University_of_Missouri	603.0	456.0	407.0	485.0	729.0	560.0	499.0	592.0	336.0	256.0	244.0	63.0	899.0	2516.0	University of Missouri-Columbia	MO	medium	medium	I	IIB
763	http://dbpedia.org/resource/University_of_Missouri%E2%80%93Kansas_City	580.0	445.0	381.0	473.0	702.0	545.0	467.0	577.0	151.0	167.0	107.0	9.0	434.0	2518.0	University of Missouri-Kansas City	MO	medium	medium	I	I
764	http://dbpedia.org/resource/University_of_Missouri%E2%80%93St._Louis	576.0	460.0	412.0	476.0	699.0	561.0	503.0	579.0	86.0	103.0	110.0	5.0	304.0	2519.0	University of Missouri-St. Louis	MO	medium	medium	I	I
765	http://dbpedia.org/resource/University_of_Mobile	354.0	321.0	277.0	291.0	436.0	401.0	346.0	363.0	17.0	19.0	31.0	19.0	86.0	1029.0	University of Mobile	AL	low	low	IIB	IIB
766	http://dbpedia.org/resource/University_of_Montana	446.0	365.0	323.0	392.0	537.0	442.0	395.0	474.0	200.0	79.0	95.0	16.0	390.0	2536.0	University of Montana	MT	medium	medium	I	
767	http://dbpedia.org/resource/University_of_Montevallo	441.0	385.0	310.0	388.0	542.0	473.0	383.0	477.0	57.0	33.0	35.0	2.0	127.0	1004.0	University of Montevallo	AL	medium	medium	IIA	IIA
768	http://dbpedia.org/resource/University_of_Mount_Union	476.0	394.0	325.0	399.0	609.0	508.0	412.0	509.0	25.0	21.0	17.0	7.0	70.0	3038.0	Mount Union College	OH	medium	medium	IIB	IIB
769	http://dbpedia.org/resource/University_of_Nebraska%E2%80%93Lincoln	661.0	477.0	410.0	523.0	792.0	584.0	505.0	635.0	436.0	344.0	316.0	31.0	1127.0	2565.0	University of Nebraska-Lincoln	NE	high	high	I	IIA
770	http://dbpedia.org/resource/University_of_Nebraska_at_Kearney	509.0	433.0	365.0	409.0	618.0	533.0	448.0	502.0	81.0	89.0	92.0	9.0	309.0	2551.0	University of Nebraska at Kearney	NE	medium	medium	IIA	
771	http://dbpedia.org/resource/University_of_Nebraska_at_Omaha	528.0	446.0	417.0	452.0	635.0	540.0	507.0	547.0	149.0	115.0	97.0	36.0	403.0	2554.0	University of Nebraska at Omaha	NE	medium	medium	IIA	I
772	http://dbpedia.org/resource/University_of_Nevada,_Las_Vegas	596.0	476.0	392.0	452.0	699.0	564.0	468.0	537.0	152.0	192.0	214.0	0.0	642.0	2569.0	University of Nevada-Las Vegas	NV	medium	medium	IIA	I
773	http://dbpedia.org/resource/University_of_Nevada,_Reno	647.0	480.0	390.0	508.0	741.0	558.0	458.0	589.0	145.0	133.0	95.0	5.0	403.0	2568.0	University of Nevada - Reno	NV	high	medium	I	IIA
774	http://dbpedia.org/resource/University_of_New_England_(Australia)	450.0	380.0	323.0	354.0	545.0	468.0	396.0	434.0	11.0	22.0	39.0	4.0	76.0	2050.0	University of New England	ME	medium	low	IIA	
775	http://dbpedia.org/resource/University_of_New_Hampshire	577.0	439.5	365.5	470.5	728.5	566.5	473.5	602.0	113.5	142.5	71.0	2.5	329.5	2580.0	New Hampshire College	NH	medium	high	I	IIA
776	http://dbpedia.org/resource/University_of_New_Haven	524.0	450.0	401.0	471.0	656.0	576.0	513.0	596.0	72.0	44.0	30.0	1.0	152.0	1397.0	University of New Haven	CT	medium	high	IIA	IIA
777	http://dbpedia.org/resource/University_of_New_Orleans	512.0	378.0	352.0	404.0	609.0	453.0	423.0	483.0	199.0	128.0	116.0	67.0	510.0	2015.0	University of New Orleans	LA	medium	medium	IIA	IIA
778	http://dbpedia.org/resource/University_of_North_Alabama	506.0	412.0	359.0	411.0	607.0	508.0	445.0	503.0	67.0	40.0	66.0	27.0	200.0	1016.0	University of North Alabama	AL	medium	medium	IIB	IIA
779	http://dbpedia.org/resource/University_of_North_Carolina_at_Pembroke	538.0	403.0	341.0	413.0	655.0	495.0	421.0	505.0	49.0	32.0	31.0	2.0	143.0	2954.0	Pembroke State University	NC	medium	medium	IIA	IIA
780	http://dbpedia.org/resource/University_of_North_Dakota	460.0	391.0	345.0	379.0	572.0	489.0	431.0	473.0	130.0	124.0	163.0	27.0	472.0	3005.0	University of North Dakota	ND	medium	medium	I	
781	http://dbpedia.org/resource/University_of_North_Florida	498.0	405.0	343.0	408.0	663.0	544.0	462.0	547.0	73.0	81.0	57.0	19.0	230.0	9841.0	University of North Florida	FL	medium	medium	IIB	IIB
782	http://dbpedia.org/resource/University_of_North_Texas	551.0	443.0	382.0	448.0	674.0	550.0	479.0	555.0	249.0	203.0	234.0	5.0	751.0	3594.0	University of North Texas	TX	medium	medium	I	IIA
783	http://dbpedia.org/resource/University_of_Northern_Colorado	480.0	390.0	333.0	385.0	565.0	463.0	399.0	458.0	151.0	111.0	129.0	35.0	467.0	1349.0	University of Northern Colorado	CO	medium	medium	I	IIB
784	http://dbpedia.org/resource/University_of_Northern_Iowa	586.0	469.0	390.0	447.0	730.0	591.0	491.0	561.0	155.0	152.0	226.0	89.0	622.0	1890.0	University of Northern Iowa	IA	medium	medium	IIA	I
785	http://dbpedia.org/resource/University_of_Notre_Dame	798.0	562.0	470.0	637.0	985.0	701.0	573.0	787.0	274.0	195.0	164.0	11.0	644.0	1840.0	University of Notre Dame	IN	high	high	I	I
786	http://dbpedia.org/resource/University_of_Oklahoma	600.0	445.0	368.0	470.0	752.0	563.0	468.0	593.0	286.0	225.0	236.0	24.0	778.0	3184.0	University of Oklahoma	OK	medium	medium	I	I
